Sector,Industry,KPI Name,Specification ID,Scope,Specification,Cluster,ESG Category
Financials,8777 Investment Services,Microfinance,S12-03,III,Percentage of revenues with microfinance-related research,2,Governance
Financials,8777 Investment Services,Demographic Change,S16-01,III,"Key Performance Narrative (Please answer the questions in max. 500 words) Inmany societies, demographic change can have several adverse effects oncompanies' business continuity. E.g. aging of a population may result in an agingworkforce while a continuously low birth rate may aggravate the problem throughshortage of young employees to replace those employees retiring. What are theefffects of demographic change on your company and how do you seek to offsetpotentially adverse effects?",2,Governance
Financials,8779 Mortgage Finance,Energy Efficiency,E01-01,I,"Energy consumption, total",0,Environmental
Financials,8779 Mortgage Finance,GHG Emissions,E02-01,I,"GHG emissions, total (scope I,II)",0,Environmental
Financials,8779 Mortgage Finance,Staff turnover,S01-01,I,Percentage of FTE leaving p.a./total FTE,2,Governance
Financials,8779 Mortgage Finance,Training & qualification,S02-02,I,Average expenses on training per FTE p.a,2,Governance
Financials,8779 Mortgage Finance,Maturity of workforce,S03-01,I,"Age structure/distribution (number of FTEs per age group, 10-year intervals)",2,Governance
Financials,8779 Mortgage Finance,Remuneration,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Financials,8779 Mortgage Finance,Remuneration,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Financials,8779 Mortgage Finance,Litigation risks,V01-01,I,"Expenses and fines on filings, law suits related to anti-competitivebehavior, anti-trust and monopoly practices",2,Governance
Financials,8779 Mortgage Finance,Corruption,V02-01,I,Percentage of revenues in regions with Transparency International corruptionindex below 6.0,2,Governance
Financials,8779 Mortgage Finance,Revenues from new,V03-02,I,Percentage of new products or modified products introduced lessproducts than 12 months ago,2,Governance
Financials,8779 Mortgage Finance,Innovation,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Financials,8779 Mortgage Finance,Innovation,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Financials,8779 Mortgage Finance,Contributions to,G01-01,II,Contributions to political parties as a percentage of total revenuespolitical parties,2,Governance
Financials,8779 Mortgage Finance,Dimensions of Pending,G02-01,II,Amount in monetary terms i.e. currency in dispute from legal proceedingsLegal Proceedings,1,Social
Financials,8779 Mortgage Finance,Customer Satisfaction,V06-01,II,Percentage of total customers surveyed comprising satisfied customers,2,Governance
Financials,8779 Mortgage Finance,Non-Performing Loans,V14-01,II,Percentage of non-performing loans in relation to total loansV14-02 II Total credit value of non-performing loans in monetary terms i.e. currency,2,Governance
Financials,8779 Mortgage Finance,"Credit Portfolio,",V15-01,II,Percentage of loans subjected to ESG-screeningInvestments & PropTradingV15-02 II Percentage of loans declined for ESG risksV15-03 II Percentage of prop trading activities subjected to ESG-screening,2,Governance
Financials,8779 Mortgage Finance,Security Writedowns,V16-01,II,Amount of security writedowns depreciated or impaired as a percentage of totalsecurity writedowns in structured credit portfolios,1,Social
Financials,8779 Mortgage Finance,Disclosure of Off-,V18-01,II,"Total value of off-balance sheet assets and liabilities incl. loan commitments,Balance Sheet futures, forwards, derivatives in monetary terms i.e. currencyActivitiesV18-02 II Total value of off-balance sheet assets and liabilities as a percentage of totalbalance sheet",2,Governance
Financials,8779 Mortgage Finance,Financial Instruments,V19-01,II,"Percentage of financial instruments, investment property held in accordance withHeld in acc with ESG- ESG-criteriaCriteriaV19-01 II Percentage of financial instruments, investment property held in accordance withESG-criteria",2,Governance
Financials,8779 Mortgage Finance,Diversity,S10-01,III,Percentage of female employees in relation to total employeesS10-02 III Percentage of female FTEs in senior positions in relation to total FTEs in seniorpositionsS10-03 III Percentage of total FTEs from ethnic minority groups,2,Governance
Financials,8779 Mortgage Finance,Microfinance,S12-01,III,Direct investments in microfinance in monetary terms i.e. currencyS12-02 III Indirect investments e.g. in microfinance funds and loans to MFIs,2,Governance
Financials,8779 Mortgage Finance,Demographic Change,S16-01,III,"Key Performance Narrative (Please answer the questions in max. 500 words) Inmany societies, demographic change can have several adverse effects oncompanies' business continuity. E.g. aging of a population may result in an agingworkforce while a continuously low birth rate may aggravate the problem throughshortage of young employees to replace those employees retiring. What are theefffects of demographic change on your company and how do you seek to offsetpotentially adverse effects?",2,Governance
Financials,8985 Equity Investment Instruments,Energy Efficiency,E01-01,I,"Energy consumption, total",0,Environmental
Financials,8985 Equity Investment Instruments,GHG Emissions,E02-01,I,"GHG emissions, total (scope I,II)",0,Environmental
Financials,8985 Equity Investment Instruments,Staff turnover,S01-01,I,Percentage of FTE leaving p.a./total FTE,2,Governance
Financials,8985 Equity Investment Instruments,Training & qualification,S02-02,I,Average expenses on training per FTE p.a,2,Governance
Financials,8985 Equity Investment Instruments,Maturity of workforce,S03-01,I,"Age structure/distribution (number of FTEs per age group, 10-year intervals)",2,Governance
Financials,8985 Equity Investment Instruments,Remuneration,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Financials,8985 Equity Investment Instruments,Remuneration,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Financials,8985 Equity Investment Instruments,Litigation risks,V01-01,I,"Expenses and fines on filings, law suits related to anti-competitivebehavior, anti-trust and monopoly practices",2,Governance
Financials,8985 Equity Investment Instruments,Corruption,V02-01,I,Percentage of revenues in regions with Transparency International corruptionindex below 6.0,2,Governance
Financials,8985 Equity Investment Instruments,Revenues from new,V03-02,I,Percentage of new products or modified products introduced lessproducts than 12 months ago,2,Governance
Financials,8985 Equity Investment Instruments,Innovation,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Financials,8985 Equity Investment Instruments,Innovation,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Financials,8985 Equity Investment Instruments,AuM under ESG,E18-01,II,"Value of AuM for clients in €, $ managed in accordance to ESG-criteriaE18-02 II Value of own AuM in €, $ managed in accordance to ESG-criteria",2,Governance
Financials,8985 Equity Investment Instruments,Contributions to,G01-01,II,Contributions to political parties as a percentage of total revenuespolitical parties,2,Governance
Financials,8985 Equity Investment Instruments,Dimensions of Pending,G02-01,II,Amount in monetary terms i.e. currency in dispute from legal proceedingsLegal Proceedings,1,Social
Financials,8985 Equity Investment Instruments,Customer Satisfaction,V06-01,II,Percentage of total customers surveyed comprising satisfied customers,2,Governance
Financials,8985 Equity Investment Instruments,"Credit Portfolio,",V15-03,II,Percentage of prop trading activities subjected to ESG-screeningInvestments & PropTrading,2,Governance
Financials,8985 Equity Investment Instruments,Security Writedowns,V16-01,II,Amount of security writedowns depreciated or impaired as a percentage of totalsecurity writedowns in structured credit portfolios,1,Social
Financials,8985 Equity Investment Instruments,Disclosure of Off-,V18-01,II,"Total value of off-balance sheet assets and liabilities incl. loan commitments,Balance Sheet futures, forwards, derivatives in monetary terms i.e. currencyActivities",2,Governance
Financials,8985 Equity Investment Instruments,Financial Instruments,V19-01,II,"Percentage of financial instruments, investment property held in accordance withHeld in acc with ESG- ESG-criteriaCriteriaFinancial Instruments V19-01 II Percentage of financial instruments, investment property held in accordance withHeld in acc with ESG- ESG-criteriaCriteria",2,Governance
Financials,8985 Equity Investment Instruments,Diversity,S10-01,III,Percentage of female employees in relation to total employeesS10-02 III Percentage of female FTEs in senior positions in relation to total FTEs in seniorpositionsS10-03 III Percentage of total FTEs from ethnic minority groups,2,Governance
Financials,8985 Equity Investment Instruments,Microfinance,S12-01,III,Direct investments in microfinance in monetary terms i.e. currencyS12-02 III Indirect investments e.g. in microfinance funds and loans to MFIs,2,Governance
Financials,8985 Equity Investment Instruments,Demographic Change,S16-01,III,"Key Performance Narrative (Please answer the questions in max. 500 words) Inmany societies, demographic change can have several adverse effects oncompanies' business continuity. E.g. aging of a population may result in an agingworkforce while a continuously low birth rate may aggravate the problem throughshortage of young employees to replace those employees retiring. What are theefffects of demographic change on your company and how do you seek to offsetpotentially adverse effects?",2,Governance
Financials,8995 Nonequity Investment Instruments,Energy Efficiency,E01-01,I,"Energy consumption, total",0,Environmental
Financials,8995 Nonequity Investment Instruments,GHG Emissions,E02-01,I,"GHG emissions, total (scope I,II)",0,Environmental
Financials,8995 Nonequity Investment Instruments,Staff turnover,S01-01,I,Percentage of FTE leaving p.a./total FTE,2,Governance
Financials,8995 Nonequity Investment Instruments,Training & qualification,S02-02,I,Average expenses on training per FTE p.a,2,Governance
Financials,8995 Nonequity Investment Instruments,Maturity of workforce,S03-01,I,"Age structure/distribution (number of FTEs per age group, 10-year intervals)",2,Governance
Financials,8995 Nonequity Investment Instruments,Remuneration,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Financials,8995 Nonequity Investment Instruments,Remuneration,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Financials,8995 Nonequity Investment Instruments,Litigation risks,V01-01,I,"Expenses and fines on filings, law suits related to anti-competitivebehavior, anti-trust and monopoly practices",2,Governance
Financials,8995 Nonequity Investment Instruments,Corruption,V02-01,I,Percentage of revenues in regions with Transparency International corruptionindex below 6.0,2,Governance
Financials,8995 Nonequity Investment Instruments,Revenues from new,V03-02,I,Percentage of new products or modified products introduced lessproducts than 12 months ago,2,Governance
Financials,8995 Nonequity Investment Instruments,Innovation,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Financials,8995 Nonequity Investment Instruments,Innovation,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Financials,8995 Nonequity Investment Instruments,AuM under ESG,E18-01,II,"Value of AuM for clients in €, $ managed in accordance to ESG-criteriaE18-02 II Value of own AuM in €, $ managed in accordance to ESG-criteria",2,Governance
Financials,8995 Nonequity Investment Instruments,Contributions to,G01-01,II,Contributions to political parties as a percentage of total revenuespolitical parties,2,Governance
Financials,8995 Nonequity Investment Instruments,Dimensions of Pending,G02-01,II,Amount in monetary terms i.e. currency in dispute from legal proceedingsLegal Proceedings,1,Social
Financials,8995 Nonequity Investment Instruments,Customer Satisfaction,V06-01,II,Percentage of total customers surveyed comprising satisfied customers,2,Governance
Financials,8995 Nonequity Investment Instruments,"Credit Portfolio,",V15-03,II,Percentage of prop trading activities subjected to ESG-screeningInvestments & PropTrading,2,Governance
Financials,8995 Nonequity Investment Instruments,Security Writedowns,V16-01,II,Amount of security writedowns depreciated or impaired as a percentage of totalsecurity writedowns in structured credit portfolios,1,Social
Financials,8995 Nonequity Investment Instruments,Disclosure of Off-,V18-01,II,"Total value of off-balance sheet assets and liabilities incl. loan commitments,Balance Sheet futures, forwards, derivatives in monetary terms i.e. currencyActivities",2,Governance
Financials,8995 Nonequity Investment Instruments,Financial Instruments,V19-01,II,"Percentage of financial instruments, investment property held in accordance withHeld in acc with ESG- ESG-criteriaCriteriaFinancial Instruments V19-01 II Percentage of financial instruments, investment property held in accordance withHeld in acc with ESG- ESG-criteriaCriteria",2,Governance
Financials,8995 Nonequity Investment Instruments,Diversity,S10-01,III,Percentage of female employees in relation to total employeesS10-02 III Percentage of female FTEs in senior positions in relation to total FTEs in seniorpositionsS10-03 III Percentage of total FTEs from ethnic minority groups,2,Governance
Financials,8995 Nonequity Investment Instruments,Microfinance,S12-01,III,Direct investments in microfinance in monetary terms i.e. currencyS12-02 III Indirect investments e.g. in microfinance funds and loans to MFIs,2,Governance
Financials,8995 Nonequity Investment Instruments,Demographic Change,S16-01,III,"Key Performance Narrative (Please answer the questions in max. 500 words) Inmany societies, demographic change can have several adverse effects oncompanies' business continuity. E.g. aging of a population may result in an agingworkforce while a continuously low birth rate may aggravate the problem throughshortage of young employees to replace those employees retiring. What are theefffects of demographic change on your company and how do you seek to offsetpotentially adverse effects?",2,Governance
Technology,9533 Computer Services,Energy Efficiency,E01-01,I,"Energy consumption, total",0,Environmental
Technology,9533 Computer Services,GHG Emissions,E02-01,I,"GHG emissions, total (scope I,II)",0,Environmental
Technology,9533 Computer Services,Staff turnover,S01-01,I,Percentage of FTE leaving p.a./total FTE,2,Governance
Technology,9533 Computer Services,Training & qualification,S02-02,I,Average expenses on training per FTE p.a,2,Governance
Technology,9533 Computer Services,Maturity of workforce,S03-01,I,"Age structure/distribution (number of FTEs per age group, 10-year intervals)",2,Governance
Technology,9533 Computer Services,Remuneration,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Technology,9533 Computer Services,Remuneration,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Technology,9533 Computer Services,Litigation risks,V01-01,I,"Expenses and fines on filings, law suits related to anti-competitivebehavior, anti-trust and monopoly practices",2,Governance
Technology,9533 Computer Services,Corruption,V02-01,I,Percentage of revenues in regions with Transparency International corruptionindex below 6.0,2,Governance
Technology,9533 Computer Services,Revenues from new,V03-02,I,Percentage of new products or modified products introduced lessproducts than 12 months ago,2,Governance
Technology,9533 Computer Services,Innovation,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Technology,9533 Computer Services,Innovation,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Technology,9533 Computer Services,Contributions to,G01-01,II,Contributions to political parties as a percentage of total revenuespolitical parties,2,Governance
Technology,9533 Computer Services,Customer Satisfaction,V06-01,II,Percentage of total customers surveyed comprising satisfied customers,2,Governance
Technology,9533 Computer Services,Environmental CapEx,V12-02,II,CapEx allocation to investments on ESG relevant aspects of business as definedby the company (refered to Introduction 1.8.1. KPIs & Definitions),0,Environmental
Technology,9533 Computer Services,Restructuring-related,S11-01,II,"Total cost of relocation in monetary terms i.e. currency incl. Indemnity, pay-off,relocation of jobs outplacement, hiring, training, consulting",2,Governance
Technology,9533 Computer Services,Critical Incidents,V27-01,II,"Total number of critical incidents (incidents having a severe impact on thecompany´s operations requiring significant investment or repair to damages orhaving the potential to generate lawsuits, litigation or compensation claims) inrelation to the total number of clients",1,Social
Technology,9533 Computer Services,Maintenance & Safety,S09-01,II,"Total spendings in monetary terms i.e. currency on maintenance and safety ofequipment (incl. fleet, trucks, planes, rail cars)",1,Social
Technology,9533 Computer Services,Waste Scope I,E04-01,II,Total waste in tonnes,2,Governance
Technology,9533 Computer Services,Critical Incidents,V27-02,II,"Total costs due to critical incidents (incidents having a severe impact on thecompany´s operations requiring significant investment or repair to damages orhaving the potential to generate lawsuits, litigation or compensation claims) as apercentage of revenue",1,Social
Technology,9535 Internet,Energy Efficiency,E01-01,I,"Energy consumption, total",0,Environmental
Technology,9535 Internet,GHG Emissions,E02-01,I,"GHG emissions, total (scope I,II)",0,Environmental
Technology,9535 Internet,Staff turnover,S01-01,I,Percentage of FTE leaving p.a./total FTE,2,Governance
Technology,9535 Internet,Training & qualification,S02-02,I,Average expenses on training per FTE p.a,2,Governance
Technology,9535 Internet,Maturity of workforce,S03-01,I,"Age structure/distribution (number of FTEs per age group, 10-year intervals)",2,Governance
Technology,9535 Internet,Remuneration,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Technology,9535 Internet,Remuneration,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Technology,9535 Internet,Litigation risks,V01-01,I,"Expenses and fines on filings, law suits related to anti-competitivebehavior, anti-trust and monopoly practices",2,Governance
Technology,9535 Internet,Corruption,V02-01,I,Percentage of revenues in regions with Transparency International corruptionindex below 6.0,2,Governance
Technology,9535 Internet,Revenues from new,V03-02,I,Percentage of new products or modified products introduced lessproducts than 12 months ago,2,Governance
Technology,9535 Internet,Innovation,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Technology,9535 Internet,Innovation,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Technology,9535 Internet,Contributions to,G01-01,II,Contributions to political parties as a percentage of total revenuespolitical parties,2,Governance
Technology,9535 Internet,Maintenance & Safety,S09-01,II,"Total spendings in monetary terms i.e. currency on maintenance and safety ofequipment (incl. fleet, trucks, planes, rail cars)",1,Social
Technology,9535 Internet,Customer Retention,V05-03,II,"Share of market by product, product line, segment, region or total",2,Governance
Technology,9535 Internet,Customer Satisfaction,V06-01,II,Percentage of total customers surveyed comprising satisfied customers,2,Governance
Technology,9535 Internet,Human Resource,V07-06,II,"Number of vacant positions in product development, programming or businessManagement development as a percentage of total FTEs",2,Governance
Technology,9535 Internet,Environmental CapEx,V12-02,II,CapEx allocation to investments on ESG relevant aspects of business as definedby the company (refered to Introduction 1.8.1. KPIs & Definitions),0,Environmental
Technology,9535 Internet,Critical Incidents,V27-01,II,"Total number of critical incidents (incidents having a severe impact on thecompany´s operations requiring significant investment or repair to damages orhaving the potential to generate lawsuits, litigation or compensation claims) inrelation to the total number of clientsV27-02 II Total costs due to critical incidents (incidents having a severe impact on thecompany´s operations requiring significant investment or repair to damages orhaving the potential to generate lawsuits, litigation or compensation claims) as apercentage of revenue",1,Social
Technology,9537 Software,Energy Efficiency,E01-01,I,"Energy consumption, total",0,Environmental
Technology,9537 Software,GHG Emissions,E02-01,I,"GHG emissions, total (scope I,II)",0,Environmental
Technology,9537 Software,Staff turnover,S01-01,I,Percentage of FTE leaving p.a./total FTE,2,Governance
Technology,9537 Software,Training & qualification,S02-02,I,Average expenses on training per FTE p.a,2,Governance
Technology,9537 Software,Maturity of workforce,S03-01,I,"Age structure/distribution (number of FTEs per age group, 10-year intervals)",2,Governance
Technology,9537 Software,Remuneration,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Technology,9537 Software,Remuneration,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Technology,9537 Software,Litigation risks,V01-01,I,"Expenses and fines on filings, law suits related to anti-competitivebehavior, anti-trust and monopoly practices",2,Governance
Technology,9537 Software,Corruption,V02-01,I,Percentage of revenues in regions with Transparency International corruptionindex below 6.0,2,Governance
Technology,9537 Software,Revenues from new,V03-02,I,Percentage of new products or modified products introduced lessproducts than 12 months ago,2,Governance
Technology,9537 Software,Innovation,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Technology,9537 Software,Innovation,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Technology,9537 Software,Contributions to,G01-01,II,Contributions to political parties as a percentage of total revenuespolitical parties,2,Governance
Technology,9537 Software,Maintenance & Safety,S09-01,II,"Total spendings in monetary terms i.e. currency on maintenance and safety ofequipment (incl. fleet, trucks, planes, rail cars)",1,Social
Technology,9537 Software,Customer Retention,V05-03,II,"Share of market by product, product line, segment, region or total",2,Governance
Technology,9537 Software,Customer Satisfaction,V06-01,II,Percentage of total customers surveyed comprising satisfied customers,2,Governance
Technology,9537 Software,Human Resource,V07-05,II,"Total number of vacant positions in product development, programming orManagement business developmentV07-06 II Number of vacant positions in product development, programming or businessdevelopment as a percentage of total FTEs",2,Governance
Technology,9537 Software,Environmental CapEx,V12-02,II,CapEx allocation to investments on ESG relevant aspects of business as definedby the company (refered to Introduction 1.8.1. KPIs & Definitions),0,Environmental
Technology,9572 Computer Hardware,Energy Efficiency,E01-01,I,"Energy consumption, total",0,Environmental
Technology,9572 Computer Hardware,GHG Emissions,E02-01,I,"GHG emissions, total (scope I,II)",0,Environmental
Technology,9572 Computer Hardware,Staff turnover,S01-01,I,Percentage of FTE leaving p.a./total FTE,2,Governance
Technology,9572 Computer Hardware,Training & qualification,S02-02,I,Average expenses on training per FTE p.a,2,Governance
Technology,9572 Computer Hardware,Maturity of workforce,S03-01,I,"Age structure/distribution (number of FTEs per age group, 10-year intervals)",2,Governance
Technology,9572 Computer Hardware,Remuneration,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Technology,9572 Computer Hardware,Remuneration,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Technology,9572 Computer Hardware,Litigation risks,V01-01,I,"Expenses and fines on filings, law suits related to anti-competitivebehavior, anti-trust and monopoly practices",2,Governance
Technology,9572 Computer Hardware,Corruption,V02-01,I,Percentage of revenues in regions with Transparency International corruptionindex below 6.0,2,Governance
Technology,9572 Computer Hardware,Revenues from new,V03-02,I,Percentage of new products or modified products introduced lessproducts than 12 months ago,2,Governance
Technology,9572 Computer Hardware,Innovation,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Technology,9572 Computer Hardware,Innovation,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Technology,9572 Computer Hardware,Emissions to Air,E03-01,II,"Total CO²,NOx, SOx, VOC emissions in million tonnes",0,Environmental
Technology,9572 Computer Hardware,Waste Scope I,E04-01,II,Total waste in tonnes,2,Governance
Technology,9572 Computer Hardware,Waste Scope II,E05-01,II,Percentage of total waste which is recycled,2,Governance
Technology,9572 Computer Hardware,End of Product,E09-01,II,Percentage of total product output in terms of revenue which has undergone aLifecycle design for disassembly design process,2,Governance
Technology,9572 Computer Hardware,Packaging,E10-01,II,Total amount of packaging material used in tonnesE10-02 II Packaging material per tonne of output,1,Social
Technology,9572 Computer Hardware,Eco-Design,E13-01,II,Improvement rate of product energy efficiency compared to previous year,0,Environmental
Technology,9572 Computer Hardware,Water Consumption,E28-01,II,Water consumption in m³,0,Environmental
Technology,9572 Computer Hardware,Contributions to,G01-01,II,Contributions to political parties as a percentage of total revenuespolitical parties,2,Governance
Technology,9572 Computer Hardware,Health & Safety,S05-01,II,Total spending on product safety corporateAspects of Products,1,Social
Technology,9572 Computer Hardware,Supplier Agreements,S06-01,II,Percentage of total suppliers and supply chain partners screened for compliance inand Supply Chain accordance with ESG-criteriaPartners Screened forRisk of ESGInfringementS06-02 II Percentage of suppliers and supply chain partners audited for complianceS06-03 II Share of supplier that are signatories to the EICC (Electronic Industry Code ofConduct),1,Social
Technology,9572 Computer Hardware,Certification of,S07-04,II,"Percentage of total facilities certificated according to ISO 9001, SA 8000 orFacilities OHSAS18001 standards",1,Social
Technology,9572 Computer Hardware,Maintenance & safety,S09-02,II,"Total spendings in monetary terms i.e. currency on maintenance and safety ofproduction sites, plants ect.",1,Social
Technology,9572 Computer Hardware,Customer Satisfaction,V06-01,II,Percentage of total customers surveyed comprising satisfied customers,2,Governance
Technology,9572 Computer Hardware,Environmental CapEx,V12-02,II,CapEx allocation to investments on ESG relevant aspects of business as definedby the company (refered to Introduction 1.8.1. KPIs & Definitions),0,Environmental
Technology,9572 Computer Hardware,Vertical range of,V17-01,II,Vertical range of manufacturing in Percentmanufacturingintegration in Percent,2,Governance
Technology,9572 Computer Hardware,Brand Value,V24-01,II,Value of brand as measured by third-party or external consultancy in monetaryterms i.e. currency incl. name and/or method of valuation,2,Governance
Technology,9572 Computer Hardware,Supply Chain,V28-01,II,Total number of suppliersV28-02 II Percentage of sourcing from 3 biggest external suppliers,1,Social
Technology,9572 Computer Hardware,Emissions to Air,E03-04,III,TOP 2 components of emissions to air by environmental importance (according toTRI; PRTR; and EPER) Rank 1E03-05 III TOP 2 components of emissions to air by environmental importance (according toTRI; PRTR; and EPER) Rank 2,0,Environmental
Technology,9572 Computer Hardware,Emissions to Water,E03-09,III,TOP 2 components of emissions to water by environmental importance (accordingto TRI; PRTR; and EPER) Rank 1E03-10 III TOP 2 components of emissions to water by environmental importance (accordingto TRI; PRTR; and EPER) Rank 2,0,Environmental
Technology,9572 Computer Hardware,Waste Scope III,E06-01,III,Hazardous waste total in tonnes total,2,Governance
Technology,9572 Computer Hardware,End of Product,E09-02,III,"Percentage of total product output in terms of revenue eligible for remanufactureLifecycle or re-conditioning processesE09-03 III Percentage of total product output in terms of revenue which is reused in themanufacturing process, sold or donated to third partiesE09-04 III Degree to which products (on average) can be recycled calculated as apercentage of all materials usedE09-05 III Degree to which products (on average) can be recycled calculated as apercentage of all associated material costs",2,Governance
Technology,9572 Computer Hardware,Packaging,E10-03,III,"Breakdown of materials used for packaging in percent for paper, glass, metal, nonbiodegradable plastic, biodegradable plastic, material from FSCE10-04 III Total cost of packaging in $,€E10-05 III Cost of packaging per revenue in percent",1,Social
Technology,9572 Computer Hardware,Recycling Quota,E14-01,III,"Number of units of products, containers, packages or parts of products returnedto company for recycling in relation to total output of units p.a.E14-02 III Number of units of products, containers, packages or parts of products returnedto company for recycling in tonnes in relation to total output of units in tonnesp.a.",0,Environmental
Technology,9572 Computer Hardware,Water Consumption,E28-02,III,Water (in m³) used per amount (e.g. in tonnes) of product manufacturedE28-03 III Groundwater consumption in m³E28-04 III Waste effluent water in cubic meters,0,Environmental
Technology,9572 Computer Hardware,Environmental,E33-01,III,Number of sites with ISO 14001 certification / number of total sitesCompatibilityE33-02 III Percentage of revenue from eco-labeledproducts (www.eco-label.com),0,Environmental
Technology,9572 Computer Hardware,Health & Safety,S05-02,III,Percentage of total products sold or shipped corporate subject to product recallsAspects of Products for safety or health reasonsS05-03 III Spending on product safety per unit produced corporate,1,Social
Technology,9572 Computer Hardware,Customer Retention,V05-03,III,"Share of market by product, product line, segment, region or total",2,Governance
Technology,9572 Computer Hardware,Utilisation,V13-01,III,Capacity utilisation as a percentage of total available facilities,2,Governance
Technology,9572 Computer Hardware,Average age of,V21-02,III,Average age of facilities in yearsMaterial,2,Governance
Technology,9572 Computer Hardware,Supply Chain,V28-03,III,Turnover of suppliers in percentV28-04 III Key Performance Narrative (Please answer the questions in max. 500 words)How do you ensure that your suppliers adhere to a standard of ESG compliancesimilar to that of your company?V28-05 III Key Performance Narrative (Please answer the questions in max. 500 words)When assessing the performance of your procurement and purchasing functions:Do you incentivise your procurement management for the selection of ESGperforming suppliers even if you might have to carry a premium over lessexpensive suppliers?,1,Social
Technology,9574 Electronic Office Equipment,Energy Efficiency,E01-01,I,"Energy consumption, total",0,Environmental
Technology,9574 Electronic Office Equipment,GHG Emissions,E02-01,I,"GHG emissions, total (scope I,II)",0,Environmental
Technology,9574 Electronic Office Equipment,Staff turnover,S01-01,I,Percentage of FTE leaving p.a./total FTE,2,Governance
Technology,9574 Electronic Office Equipment,Training & qualification,S02-02,I,Average expenses on training per FTE p.a,2,Governance
Technology,9574 Electronic Office Equipment,Maturity of workforce,S03-01,I,"Age structure/distribution (number of FTEs per age group, 10-year intervals)",2,Governance
Technology,9574 Electronic Office Equipment,Remuneration,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Technology,9574 Electronic Office Equipment,Remuneration,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Technology,9574 Electronic Office Equipment,Litigation risks,V01-01,I,"Expenses and fines on filings, law suits related to anti-competitivebehavior, anti-trust and monopoly practices",2,Governance
Technology,9574 Electronic Office Equipment,Corruption,V02-01,I,Percentage of revenues in regions with Transparency International corruptionindex below 6.0,2,Governance
Technology,9574 Electronic Office Equipment,Revenues from new,V03-02,I,Percentage of new products or modified products introduced lessproducts than 12 months ago,2,Governance
Technology,9574 Electronic Office Equipment,Innovation,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Technology,9574 Electronic Office Equipment,Innovation,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Technology,9574 Electronic Office Equipment,Emissions to Air,E03-01,II,"Total CO²,NOx, SOx, VOC emissions in million tonnes",0,Environmental
Technology,9574 Electronic Office Equipment,Waste Scope I,E04-01,II,Total waste in tonnes,2,Governance
Technology,9574 Electronic Office Equipment,Waste Scope II,E05-01,II,Percentage of total waste which is recycled,2,Governance
