Sector,Industry,KPI Name,Specification ID,Scope,Specification,Cluster,ESG Category
Financials,Diversified REITs,Corruption,V02-01,I,Percentage of revenues in regions with Transparency International corruptionindex below 6.0,2,Governance
Financials,Diversified REITs,Revenues from new,V03-02,I,Percentage of new products or modified products introduced lessproducts than 12 months ago,2,Governance
Financials,Diversified REITs,Innovation,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Financials,Diversified REITs,Innovation,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Financials,Diversified REITs,Waste Scope I,E04-01,II,Total waste in tonnes,2,Governance
Financials,Diversified REITs,Emission Rights,E11-01,II,Total number of EUA(European Union Allowance Unit) on hand at end of reportedperiod,0,Environmental
Financials,Diversified REITs,Emission Rights,E11-02,II,Total income (expenditure) on emission rights traded (emission rights bought) asa percentage of revenue,0,Environmental
Financials,Diversified REITs,Direct Building Energy,E16-01,II,"Total building electricity consumption in kWhConsumptionE16-03 II Total building gas consumption in m³E16-05 II Total alternative energy consumption in kWhE16-07 II Annual heating/cooling costs $,€",0,Environmental
Financials,Diversified REITs,Building Certification,E27-01,II,"Proportion of total real estate owned and/or under management with acertification from LEED (Leadership in Energy and Environmental Design),BREEAM, GBCA, ABGR, HQE as in percent",1,Social
Financials,Diversified REITs,Water Consumption,E28-01,II,Water consumption in m³,0,Environmental
Financials,Diversified REITs,Smart Metering,V11-02,II,Percentage of customer equipped with smart metering applications,2,Governance
Financials,Diversified REITs,Environmental CapEx,V12-02,II,CapEx allocation to investments on ESG relevant aspects of business as definedby the company (refered to Introduction 1.8.1. KPIs & Definitions),0,Environmental
Financials,Diversified REITs,Portfolio under,V22-01,II,Portfolio under coverage for sustainability aspects in m²CoverageV22-02 II Portfolio under coverage for sustainability as a percentage of total portfolio of realestate owned and/or managed,2,Governance
Financials,Diversified REITs,Water Consumption,E28-03,III,Groundwater consumption in m³,0,Environmental
Financials,Diversified REITs,Vacancy Rate,V35-01,III,Average rate of vacancy positions in percent,2,Governance
Financials,Specialty REITs,Energy Efficiency,E01-01,I,"Energy consumption, total",0,Environmental
Financials,Specialty REITs,GHG Emissions,E02-01,I,"GHG emissions, total (scope I,II)",0,Environmental
Financials,Specialty REITs,Staff turnover,S01-01,I,Percentage of FTE leaving p.a./total FTE,2,Governance
Financials,Specialty REITs,Training & qualification,S02-02,I,Average expenses on training per FTE p.a,2,Governance
Financials,Specialty REITs,Maturity of workforce,S03-01,I,"Age structure/distribution (number of FTEs per age group, 10-year intervals)",2,Governance
Financials,Specialty REITs,Remuneration,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Financials,Specialty REITs,Remuneration,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Financials,Specialty REITs,Litigation risks,V01-01,I,"Expenses and fines on filings, law suits related to anti-competitivebehavior, anti-trust and monopoly practices",2,Governance
Financials,Specialty REITs,Corruption,V02-01,I,Percentage of revenues in regions with Transparency International corruptionindex below 6.0,2,Governance
Financials,Specialty REITs,Revenues from new,V03-02,I,Percentage of new products or modified products introduced lessproducts than 12 months ago,2,Governance
Financials,Specialty REITs,Innovation,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Financials,Specialty REITs,Innovation,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Financials,Specialty REITs,Waste Scope I,E04-01,II,Total waste in tonnes,2,Governance
Financials,Specialty REITs,Emission Rights,E11-01,II,Total number of EUA(European Union Allowance Unit) on hand at end of reportedperiod,0,Environmental
Financials,Specialty REITs,Emission Rights,E11-02,II,Total income (expenditure) on emission rights traded (emission rights bought) asa percentage of revenue,0,Environmental
Financials,Specialty REITs,Direct Building Energy,E16-01,II,"Total building electricity consumption in kWhConsumptionE16-03 II Total building gas consumption in m³E16-05 II Total alternative energy consumption in kWhE16-07 II Annual heating/cooling costs $,€",0,Environmental
Financials,Specialty REITs,Building Certification,E27-01,II,"Proportion of total real estate owned and/or under management with acertification from LEED (Leadership in Energy and Environmental Design),BREEAM, GBCA, ABGR, HQE as in percent",1,Social
Financials,Specialty REITs,Water Consumption,E28-01,II,Water consumption in m³,0,Environmental
Financials,Specialty REITs,Smart Metering,V11-02,II,Percentage of customer equipped with smart metering applications,2,Governance
Financials,Specialty REITs,Environmental CapEx,V12-02,II,CapEx allocation to investments on ESG relevant aspects of business as definedby the company (refered to Introduction 1.8.1. KPIs & Definitions),0,Environmental
Financials,Specialty REITs,Portfolio under,V22-01,II,Portfolio under coverage for sustainability aspects in m²CoverageV22-02 II Portfolio under coverage for sustainability as a percentage of total portfolio of realestate owned and/or managed,2,Governance
Financials,Specialty REITs,Water Consumption,E28-03,III,Groundwater consumption in m³,0,Environmental
Financials,Specialty REITs,Vacancy Rate,V35-01,III,Average rate of vacancy positions in percent,2,Governance
Financials,Mortgage REITs,Energy Efficiency,E01-01,I,"Energy consumption, total",0,Environmental
Financials,Mortgage REITs,GHG Emissions,E02-01,I,"GHG emissions, total (scope I,II)",0,Environmental
Financials,Mortgage REITs,Staff turnover,S01-01,I,Percentage of FTE leaving p.a./total FTE,2,Governance
Financials,Mortgage REITs,Training & qualification,S02-02,I,Average expenses on training per FTE p.a,2,Governance
Financials,Mortgage REITs,Maturity of workforce,S03-01,I,"Age structure/distribution (number of FTEs per age group, 10-year intervals)",2,Governance
Financials,Mortgage REITs,Remuneration,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Financials,Mortgage REITs,Remuneration,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Financials,Mortgage REITs,Litigation risks,V01-01,I,"Expenses and fines on filings, law suits related to anti-competitivebehavior, anti-trust and monopoly practices",2,Governance
Financials,Mortgage REITs,Corruption,V02-01,I,Percentage of revenues in regions with Transparency International corruptionindex below 6.0,2,Governance
Financials,Mortgage REITs,Revenues from new,V03-02,I,Percentage of new products or modified products introduced lessproducts than 12 months ago,2,Governance
Financials,Mortgage REITs,Innovation,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Financials,Mortgage REITs,Innovation,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Financials,Mortgage REITs,Waste Scope I,E04-01,II,Total waste in tonnes,2,Governance
Financials,Mortgage REITs,Emission Rights,E11-01,II,Total number of EUA(European Union Allowance Unit) on hand at end of reportedperiod,0,Environmental
Financials,Mortgage REITs,Emission Rights,E11-02,II,Total income (expenditure) on emission rights traded (emission rights bought) asa percentage of revenue,0,Environmental
Financials,Mortgage REITs,Direct Building Energy,E16-01,II,"Total building electricity consumption in kWhConsumptionE16-03 II Total building gas consumption in m³E16-05 II Total alternative energy consumption in kWhE16-07 II Annual heating/cooling costs $,€",0,Environmental
Financials,Mortgage REITs,Building Certification,E27-01,II,"Proportion of total real estate owned and/or under management with acertification from LEED (Leadership in Energy and Environmental Design),BREEAM, GBCA, ABGR, HQE as in percent",1,Social
Financials,Mortgage REITs,Water Consumption,E28-01,II,Water consumption in m³,0,Environmental
Financials,Mortgage REITs,Smart Metering,V11-02,II,Percentage of customer equipped with smart metering applications,2,Governance
Financials,Mortgage REITs,Environmental CapEx,V12-02,II,CapEx allocation to investments on ESG relevant aspects of business as definedby the company (refered to Introduction 1.8.1. KPIs & Definitions),0,Environmental
Financials,Mortgage REITs,Portfolio under,V22-01,II,Portfolio under coverage for sustainability aspects in m²CoverageV22-02 II Portfolio under coverage for sustainability as a percentage of total portfolio of realestate owned and/or managed,2,Governance
Financials,Mortgage REITs,Water Consumption,E28-03,III,Groundwater consumption in m³,0,Environmental
Financials,Mortgage REITs,Vacancy Rate,V35-01,III,Average rate of vacancy positions in percent,2,Governance
Financials,Hotel & Lodging REITs,Energy Efficiency,E01-01,I,"Energy consumption, total",0,Environmental
Financials,Hotel & Lodging REITs,GHG Emissions,E02-01,I,"GHG emissions, total (scope I,II)",0,Environmental
Financials,Hotel & Lodging REITs,Staff turnover,S01-01,I,Percentage of FTE leaving p.a./total FTE,2,Governance
Financials,Hotel & Lodging REITs,Training & qualification,S02-02,I,Average expenses on training per FTE p.a,2,Governance
Financials,Hotel & Lodging REITs,Maturity of workforce,S03-01,I,"Age structure/distribution (number of FTEs per age group, 10-year intervals)",2,Governance
Financials,Hotel & Lodging REITs,Remuneration,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Financials,Hotel & Lodging REITs,Remuneration,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Financials,Hotel & Lodging REITs,Litigation risks,V01-01,I,"Expenses and fines on filings, law suits related to anti-competitivebehavior, anti-trust and monopoly practices",2,Governance
Financials,Hotel & Lodging REITs,Corruption,V02-01,I,Percentage of revenues in regions with Transparency International corruptionindex below 6.0,2,Governance
Financials,Hotel & Lodging REITs,Revenues from new,V03-02,I,Percentage of new products or modified products introduced lessproducts than 12 months ago,2,Governance
Financials,Hotel & Lodging REITs,Innovation,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Financials,Hotel & Lodging REITs,Innovation,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Financials,Hotel & Lodging REITs,Waste Scope I,E04-01,II,Total waste in tonnes,2,Governance
Financials,Hotel & Lodging REITs,Emission Rights,E11-01,II,Total number of EUA(European Union Allowance Unit) on hand at end of reportedperiod,0,Environmental
Financials,Hotel & Lodging REITs,Emission Rights,E11-02,II,Total income (expenditure) on emission rights traded (emission rights bought) asa percentage of revenue,0,Environmental
Financials,Hotel & Lodging REITs,Direct Building Energy,E16-01,II,"Total building electricity consumption in kWhConsumptionE16-03 II Total building gas consumption in m³E16-05 II Total alternative energy consumption in kWhE16-07 II Annual heating/cooling costs $,€",0,Environmental
Financials,Hotel & Lodging REITs,Building Certification,E27-01,II,"Proportion of total real estate owned and/or under management with acertification from LEED (Leadership in Energy and Environmental Design),BREEAM, GBCA, ABGR, HQE as in percent",1,Social
Financials,Hotel & Lodging REITs,Water Consumption,E28-01,II,Water consumption in m³,0,Environmental
Financials,Hotel & Lodging REITs,Smart Metering,V11-02,II,Percentage of customer equipped with smart metering applications,2,Governance
Financials,Hotel & Lodging REITs,Environmental CapEx,V12-02,II,CapEx allocation to investments on ESG relevant aspects of business as definedby the company (refered to Introduction 1.8.1. KPIs & Definitions),0,Environmental
Financials,Hotel & Lodging REITs,Portfolio under,V22-01,II,Portfolio under coverage for sustainability aspects in m²CoverageV22-02 II Portfolio under coverage for sustainability as a percentage of total portfolio of realestate owned and/or managed,2,Governance
Financials,Hotel & Lodging REITs,Water Consumption,E28-03,III,Groundwater consumption in m³,0,Environmental
Financials,Hotel & Lodging REITs,Vacancy Rate,V35-01,III,Average rate of vacancy positions in percent,2,Governance
Financials,Asset Managers,Energy Efficiency,E01-01,I,"Energy consumption, total",0,Environmental
Financials,Asset Managers,GHG Emissions,E02-01,I,"GHG emissions, total (scope I,II)",0,Environmental
Financials,Asset Managers,Staff turnover,S01-01,I,Percentage of FTE leaving p.a./total FTE,2,Governance
Financials,Asset Managers,Training & qualification,S02-02,I,Average expenses on training per FTE p.a,2,Governance
Financials,Asset Managers,Maturity of workforce,S03-01,I,"Age structure/distribution (number of FTEs per age group, 10-year intervals)",2,Governance
Financials,Asset Managers,Remuneration,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Financials,Asset Managers,Remuneration,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Financials,Asset Managers,Litigation risks,V01-01,I,"Expenses and fines on filings, law suits related to anti-competitivebehavior, anti-trust and monopoly practices",2,Governance
Financials,Asset Managers,Corruption,V02-01,I,Percentage of revenues in regions with Transparency International corruptionindex below 6.0,2,Governance
Financials,Asset Managers,Revenues from new,V03-02,I,Percentage of new products or modified products introduced lessproducts than 12 months ago,2,Governance
Financials,Asset Managers,Innovation,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Financials,Asset Managers,Innovation,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Financials,Asset Managers,AuM under ESG,E18-01,II,"Value of AuM for clients in €, $ managed in accordance to ESG-criteriaE18-02 II Value of own AuM in €, $ managed in accordance to ESG-criteria",2,Governance
Financials,Asset Managers,Contributions to,G01-01,II,Contributions to political parties as a percentage of total revenuespolitical parties,2,Governance
Financials,Asset Managers,Dimensions of pending,G02-01,II,"Amount in monetary terms i.e. currency in controversy, dispute from legallegal proceedings proceedings",1,Social
Financials,Asset Managers,Customer Satisfaction,V06-01,II,Percentage of total customers surveyed comprising satisfied customers,2,Governance
Financials,Asset Managers,"Credit Portfolio,",V15-03,II,Percentage of prop trading activities subjected to ESG-screeningInvestments & PropTrading,2,Governance
Financials,Asset Managers,Security Writedowns,V16-01,II,Amount of security writedowns depreciated or impaired as a percentage of totalsecurity writedowns in structured credit portfolios,1,Social
Financials,Asset Managers,Disclosure of Off-,V18-01,II,"Total value of off-balance sheet assets and liabilities incl. loan commitments,Balance Sheet futures, forwards, derivatives in monetary terms i.e. currencyActivities",2,Governance
Financials,Asset Managers,Financial Instruments,V19-01,II,"Percentage of financial instruments, investment property held in accordance withHeld in acc with ESG- ESG-criteriaCriteria",2,Governance
Financials,Asset Managers,Diversity,S10-01,III,Percentage of female employees in relation to total employeesS10-02 III Percentage of female FTEs in senior positions in relation to total FTEs in seniorpositionsS10-03 III Percentage of total FTEs from ethnic minority groups,2,Governance
Financials,Asset Managers,Microfinance,S12-01,III,Direct investments in microfinance in monetary terms i.e. currencyS12-02 III Indirect investments e.g. in microfinance funds and loans to MFIs,2,Governance
Financials,Asset Managers,Demographic Change,S16-01,III,"Key Performance Narrative (Please answer the questions in max. 500 words) Inmany societies, demographic change can have several adverse effects oncompanies' business continuity. E.g. aging of a population may result in an agingworkforce while a continuously low birth rate may aggravate the problem throughshortage of young employees to replace those employees retiring. What are theefffects of demographic change on your company and how do you seek to offsetpotentially adverse effects?",2,Governance
Financials,Consumer Finance,Energy Efficiency,E01-01,I,"Energy consumption, total",0,Environmental
Financials,Consumer Finance,GHG Emissions,E02-01,I,"GHG emissions, total (scope I,II)",0,Environmental
Financials,Consumer Finance,Staff turnover,S01-01,I,Percentage of FTE leaving p.a./total FTE,2,Governance
Financials,Consumer Finance,Training & qualification,S02-02,I,Average expenses on training per FTE p.a,2,Governance
Financials,Consumer Finance,Maturity of workforce,S03-01,I,"Age structure/distribution (number of FTEs per age group, 10-year intervals)",2,Governance
Financials,Consumer Finance,Remuneration,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Financials,Consumer Finance,Remuneration,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Financials,Consumer Finance,Litigation risks,V01-01,I,"Expenses and fines on filings, law suits related to anti-competitivebehavior, anti-trust and monopoly practices",2,Governance
Financials,Consumer Finance,Corruption,V02-01,I,Percentage of revenues in regions with Transparency International corruptionindex below 6.0,2,Governance
Financials,Consumer Finance,Revenues from new,V03-02,I,Percentage of new products or modified products introduced lessproducts than 12 months ago,2,Governance
Financials,Consumer Finance,Innovation,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Financials,Consumer Finance,Innovation,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Financials,Specialty Finance,Energy Efficiency,E01-01,I,"Energy consumption, total",0,Environmental
Financials,Specialty Finance,GHG Emissions,E02-01,I,"GHG emissions, total (scope I,II)",0,Environmental
Financials,Specialty Finance,Staff turnover,S01-01,I,Percentage of FTE leaving p.a./total FTE,2,Governance
Financials,Specialty Finance,Training & qualification,S02-02,I,Average expenses on training per FTE p.a,2,Governance
Financials,Specialty Finance,Maturity of workforce,S03-01,I,"Age structure/distribution (number of FTEs per age group, 10-year intervals)",2,Governance
Financials,Specialty Finance,Remuneration,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Financials,Specialty Finance,Remuneration,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Financials,Specialty Finance,Litigation risks,V01-01,I,"Expenses and fines on filings, law suits related to anti-competitivebehavior, anti-trust and monopoly practices",2,Governance
Financials,Specialty Finance,Corruption,V02-01,I,Percentage of revenues in regions with Transparency International corruptionindex below 6.0,2,Governance
Financials,Specialty Finance,Revenues from new,V03-02,I,Percentage of new products or modified products introduced lessproducts than 12 months ago,2,Governance
Financials,Specialty Finance,Innovation,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Financials,Specialty Finance,Innovation,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Financials,Specialty Finance,AuM under ESG,E18-01,II,"Value of AuM for clients in €, $ managed in accordance to ESG-criteriaE18-02 II Value of own AuM in €, $ managed in accordance to ESG-criteria",2,Governance
Financials,Specialty Finance,Contributions to,G01-01,II,Contributions to political parties as a percentage of total revenuespolitical parties,2,Governance
Financials,Specialty Finance,Dimensions of Pending,G02-01,II,Amount in monetary terms i.e. currency in dispute from legal proceedingsLegal Proceedings,1,Social
Financials,Specialty Finance,Microfinance,S12-01,II,Direct investments in microfinance in monetary terms i.e. currencyMicrofinance S12-02 II Indirect investments e.g. in microfinance funds and loans to MFIs,2,Governance
Financials,Specialty Finance,Customer Satisfaction,V06-01,II,Percentage of total customers surveyed comprising satisfied customers,2,Governance
Financials,Specialty Finance,"Credit Portfolio,",V15-03,II,Percentage of prop trading activities subjected to ESG-screeningInvestments & PropTrading,2,Governance
Financials,Specialty Finance,Security Writedowns,V16-01,II,Amount of security writedowns depreciated or impaired as a percentage of totalsecurity writedowns in structured credit portfolios,1,Social
Financials,Specialty Finance,Disclosure of Off-,V18-01,II,"Total value of off-balance sheet assets and liabilities incl. loan commitments,Balance Sheet futures, forwards, derivatives in monetary terms i.e. currencyActivitiesV18-02 II Total value of off-balance sheet assets and liabilities as a percentage of totalbalance sheet",2,Governance
Financials,Specialty Finance,Financial Instruments,V19-01,II,"Percentage of financial instruments, investment property held in accordance withHeld in acc with ESG- ESG-criteriaCriteria",2,Governance
Financials,Specialty Finance,Diversity,S10-01,III,Percentage of female employees in relation to total employeesS10-02 III Percentage of female FTEs in senior positions in relation to total FTEs in seniorpositionsS10-03 III Percentage of total FTEs from ethnic minority groups,2,Governance
Financials,Specialty Finance,Demographic Change,S16-01,III,"Key Performance Narrative (Please answer the questions in max. 500 words) Inmany societies, demographic change can have several adverse effects oncompanies' business continuity. E.g. aging of a population may result in an agingworkforce while a continuously low birth rate may aggravate the problem throughshortage of young employees to replace those employees retiring. What are theefffects of demographic change on your company and how do you seek to offsetpotentially adverse effects?",2,Governance
Financials,Investment Services,Energy Efficiency,E01-01,I,"Energy consumption, total",0,Environmental
Financials,Investment Services,GHG Emissions,E02-01,I,"GHG emissions, total (scope I,II)",0,Environmental
Financials,Investment Services,Staff turnover,S01-01,I,Percentage of FTE leaving p.a./total FTE,2,Governance
Financials,Investment Services,Training & qualification,S02-02,I,Average expenses on training per FTE p.a,2,Governance
Financials,Investment Services,Maturity of workforce,S03-01,I,"Age structure/distribution (number of FTEs per age group, 10-year intervals)",2,Governance
Financials,Investment Services,Remuneration,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Financials,Investment Services,Remuneration,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Financials,Investment Services,Litigation risks,V01-01,I,"Expenses and fines on filings, law suits related to anti-competitivebehavior, anti-trust and monopoly practices",2,Governance
Financials,Investment Services,Corruption,V02-01,I,Percentage of revenues in regions with Transparency International corruptionindex below 6.0,2,Governance
Financials,Investment Services,Revenues from new,V03-02,I,Percentage of new products or modified products introduced lessproducts than 12 months ago,2,Governance
Financials,Investment Services,Innovation,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Financials,Investment Services,Innovation,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Financials,Investment Services,Contributions to,G01-01,II,Contributions to political parties as a percentage of total revenuespolitical parties,2,Governance
Financials,Investment Services,Dimensions of Pending,G02-01,II,Amount in monetary terms i.e. currency in dispute from legal proceedingsLegal Proceedings,1,Social
Financials,Investment Services,Research Universe,S20-01,II,Percentage of sectors covered by ESG criteria,2,Governance
Financials,Investment Services,Recommendations,S21-01,II,Percentage of recommendation changes due to ESG performance changes,2,Governance
Financials,Investment Services,TEEB,S22-01,II,Percentage of output on TEEB in relation to total output,2,Governance
Financials,Investment Services,Customer Satisfaction,V06-01,II,Percentage of total customers surveyed comprising satisfied customers,2,Governance
Financials,Investment Services,"Credit Portfolio,",V15-03,II,Percentage of prop trading activities subjected to ESG-screeningInvestments & PropTrading,2,Governance
Financials,Investment Services,Diversity,S10-01,III,Percentage of female employees in relation to total employeesS10-02 III Percentage of female FTEs in senior positions in relation to total FTEs in seniorpositionsS10-03 III Percentage of total FTEs from ethnic minority groups,2,Governance
Financials,Investment Services,Microfinance,S12-03,III,Percentage of revenues with microfinance-related research,2,Governance
Financials,Investment Services,Demographic Change,S16-01,III,"Key Performance Narrative (Please answer the questions in max. 500 words) Inmany societies, demographic change can have several adverse effects oncompanies' business continuity. E.g. aging of a population may result in an agingworkforce while a continuously low birth rate may aggravate the problem throughshortage of young employees to replace those employees retiring. What are theefffects of demographic change on your company and how do you seek to offsetpotentially adverse effects?",2,Governance
Financials,Mortgage Finance,Energy Efficiency,E01-01,I,"Energy consumption, total",0,Environmental
Financials,Mortgage Finance,GHG Emissions,E02-01,I,"GHG emissions, total (scope I,II)",0,Environmental
Financials,Mortgage Finance,Staff turnover,S01-01,I,Percentage of FTE leaving p.a./total FTE,2,Governance
Financials,Mortgage Finance,Training & qualification,S02-02,I,Average expenses on training per FTE p.a,2,Governance
Financials,Mortgage Finance,Maturity of workforce,S03-01,I,"Age structure/distribution (number of FTEs per age group, 10-year intervals)",2,Governance
Financials,Mortgage Finance,Remuneration,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Financials,Mortgage Finance,Remuneration,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Financials,Mortgage Finance,Litigation risks,V01-01,I,"Expenses and fines on filings, law suits related to anti-competitivebehavior, anti-trust and monopoly practices",2,Governance
Financials,Mortgage Finance,Corruption,V02-01,I,Percentage of revenues in regions with Transparency International corruptionindex below 6.0,2,Governance
Financials,Mortgage Finance,Revenues from new,V03-02,I,Percentage of new products or modified products introduced lessproducts than 12 months ago,2,Governance
Financials,Mortgage Finance,Innovation,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Financials,Mortgage Finance,Innovation,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Financials,Mortgage Finance,Contributions to,G01-01,II,Contributions to political parties as a percentage of total revenuespolitical parties,2,Governance
Financials,Mortgage Finance,Dimensions of Pending,G02-01,II,Amount in monetary terms i.e. currency in dispute from legal proceedingsLegal Proceedings,1,Social
Financials,Mortgage Finance,Customer Satisfaction,V06-01,II,Percentage of total customers surveyed comprising satisfied customers,2,Governance
Financials,Mortgage Finance,Non-Performing Loans,V14-01,II,Percentage of non-performing loans in relation to total loansV14-02 II Total credit value of non-performing loans in monetary terms i.e. currency,2,Governance
Financials,Mortgage Finance,"Credit Portfolio,",V15-01,II,Percentage of loans subjected to ESG-screeningInvestments & PropTradingV15-02 II Percentage of loans declined for ESG risksV15-03 II Percentage of prop trading activities subjected to ESG-screening,2,Governance
Financials,Mortgage Finance,Security Writedowns,V16-01,II,Amount of security writedowns depreciated or impaired as a percentage of totalsecurity writedowns in structured credit portfolios,1,Social
Financials,Mortgage Finance,Disclosure of Off-,V18-01,II,"Total value of off-balance sheet assets and liabilities incl. loan commitments,Balance Sheet futures, forwards, derivatives in monetary terms i.e. currencyActivitiesV18-02 II Total value of off-balance sheet assets and liabilities as a percentage of totalbalance sheet",2,Governance
Financials,Mortgage Finance,Financial Instruments,V19-01,II,"Percentage of financial instruments, investment property held in accordance withHeld in acc with ESG- ESG-criteriaCriteriaV19-01 II Percentage of financial instruments, investment property held in accordance withESG-criteria",2,Governance
Financials,Mortgage Finance,Diversity,S10-01,III,Percentage of female employees in relation to total employeesS10-02 III Percentage of female FTEs in senior positions in relation to total FTEs in seniorpositionsS10-03 III Percentage of total FTEs from ethnic minority groups,2,Governance
Financials,Mortgage Finance,Microfinance,S12-01,III,Direct investments in microfinance in monetary terms i.e. currencyS12-02 III Indirect investments e.g. in microfinance funds and loans to MFIs,2,Governance
Financials,Mortgage Finance,Demographic Change,S16-01,III,"Key Performance Narrative (Please answer the questions in max. 500 words) Inmany societies, demographic change can have several adverse effects oncompanies' business continuity. E.g. aging of a population may result in an agingworkforce while a continuously low birth rate may aggravate the problem throughshortage of young employees to replace those employees retiring. What are theefffects of demographic change on your company and how do you seek to offsetpotentially adverse effects?",2,Governance
Financials,Equity Investment Instruments,Energy Efficiency,E01-01,I,"Energy consumption, total",0,Environmental
Financials,Equity Investment Instruments,GHG Emissions,E02-01,I,"GHG emissions, total (scope I,II)",0,Environmental
Financials,Equity Investment Instruments,Staff turnover,S01-01,I,Percentage of FTE leaving p.a./total FTE,2,Governance
Financials,Equity Investment Instruments,Training & qualification,S02-02,I,Average expenses on training per FTE p.a,2,Governance
Financials,Equity Investment Instruments,Maturity of workforce,S03-01,I,"Age structure/distribution (number of FTEs per age group, 10-year intervals)",2,Governance
Financials,Equity Investment Instruments,Remuneration,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Financials,Equity Investment Instruments,Remuneration,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Financials,Equity Investment Instruments,Litigation risks,V01-01,I,"Expenses and fines on filings, law suits related to anti-competitivebehavior, anti-trust and monopoly practices",2,Governance
Financials,Equity Investment Instruments,Corruption,V02-01,I,Percentage of revenues in regions with Transparency International corruptionindex below 6.0,2,Governance
Financials,Equity Investment Instruments,Revenues from new,V03-02,I,Percentage of new products or modified products introduced lessproducts than 12 months ago,2,Governance
Financials,Equity Investment Instruments,Innovation,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Financials,Equity Investment Instruments,Innovation,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Financials,Equity Investment Instruments,AuM under ESG,E18-01,II,"Value of AuM for clients in €, $ managed in accordance to ESG-criteriaE18-02 II Value of own AuM in €, $ managed in accordance to ESG-criteria",2,Governance
Financials,Equity Investment Instruments,Contributions to,G01-01,II,Contributions to political parties as a percentage of total revenuespolitical parties,2,Governance
Financials,Equity Investment Instruments,Dimensions of Pending,G02-01,II,Amount in monetary terms i.e. currency in dispute from legal proceedingsLegal Proceedings,1,Social
Financials,Equity Investment Instruments,Customer Satisfaction,V06-01,II,Percentage of total customers surveyed comprising satisfied customers,2,Governance
Financials,Equity Investment Instruments,"Credit Portfolio,",V15-03,II,Percentage of prop trading activities subjected to ESG-screeningInvestments & PropTrading,2,Governance
Financials,Equity Investment Instruments,Security Writedowns,V16-01,II,Amount of security writedowns depreciated or impaired as a percentage of totalsecurity writedowns in structured credit portfolios,1,Social
